os,cpu,gpu,ram,kernel,driver,cpuscheduler
Omarchy,AMD Ryzen 9 5900X 12-Core Processor,NVIDIA GeForce RTX 3070,40963824,7.2.5-3-omarchy,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
138.397,7.22557,20.1908,0,97,66,62,1890,6801,4.23752,217,12.9465,0,0,4737,165460361138
134.418,7.43946,20.1908,0,97,66,62,1890,6801,4.23752,217,12.9465,0,0,4737,165560456433
144.805,6.90582,20.1908,0,97,66,62,1890,6801,4.23752,217,12.9465,0,0,4737,165660554517
154.981,6.45239,20.1908,0,98,67,62,1890,6801,4.23401,217,12.946,0,0,4669,165760647992
122.766,8.14557,20.1908,0,98,67,62,1890,6801,4.23401,217,12.946,0,0,4669,165860729606
158.491,6.3095,20.1908,0,98,67,62,1890,6801,4.23401,217,12.946,0,0,4669,165960813481
133.408,7.49579,20.1908,0,98,67,62,1890,6801,4.23401,217,12.946,0,0,4669,166060909685
131.657,7.59549,18.6946,0,99,67,62,1890,6801,4.23401,219,12.9485,0,0,4650,166160993070
103.828,9.63127,18.6946,0,99,67,62,1890,6801,4.23401,219,12.9485,0,0,4650,166261076344
125.95,7.93967,18.6946,0,99,67,62,1890,6801,4.23401,219,12.9485,0,0,4650,166361183949
93.641,10.6791,18.6946,0,99,67,62,1890,6801,4.23401,219,12.9485,0,0,4650,166461274833
126.84,7.88394,18.6946,0,99,67,62,1890,6801,4.23401,219,12.9485,0,0,4650,166561366688
120.067,8.32868,23.1373,0,99,67,62,1890,6801,4.23401,219,12.9502,0,0,4682,166661445682
138.871,7.20093,23.1373,0,99,67,62,1890,6801,4.23401,219,12.9502,0,0,4682,166761513697
143.91,6.9488,23.1373,0,99,67,62,1890,6801,4.23401,219,12.9502,0,0,4682,166861629471
134.639,7.42727,23.1373,0,99,67,62,1890,6801,4.23401,219,12.9502,0,0,4682,166961710875
141.743,7.05502,23.1373,0,99,67,62,1890,6801,4.23401,219,12.9502,0,0,4682,167061799180
126.895,7.88051,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167161881634
142.772,7.00419,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167261966039
121.567,8.22595,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167362043063
148.667,6.72646,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167462101188
149.451,6.69115,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167562192042
123.421,8.10233,24.2496,0,99,67,62,1890,6801,4.23401,220,12.9499,0,0,4649,167662278347
61.9256,16.1484,20.8565,0,99,69,63,1890,6801,4.23606,220,12.9493,0,0,4620,167762362531
74.3569,13.4486,20.8565,0,99,69,63,1890,6801,4.23606,220,12.9493,0,0,4620,167862451696
103.994,9.61594,20.8565,0,99,69,63,1890,6801,4.23606,220,12.9493,0,0,4620,167962534210
100.339,9.96626,20.8565,0,99,69,63,1890,6801,4.23606,220,12.9493,0,0,4620,168062628685
87.1253,11.4777,26.1009,0,99,69,63,1890,6801,4.23665,226,12.9621,0,0,4650,168162673689
101.803,9.82293,26.1009,0,99,69,63,1890,6801,4.23665,226,12.9621,0,0,4650,168262790004
91.7834,10.8952,26.1009,0,99,69,63,1890,6801,4.23665,226,12.9621,0,0,4650,168362873138
114.124,8.76242,26.1009,0,99,69,63,1890,6801,4.23665,226,12.9621,0,0,4650,168462957183
109.041,9.17088,26.1009,0,99,69,63,1890,6801,4.23665,226,12.9621,0,0,4650,168563043317
95.553,10.4654,23.5107,0,74,69,61,1890,6801,4.25061,221,12.9636,0,0,4600,168663125592
106.551,9.38515,23.5107,0,74,69,61,1890,6801,4.25061,221,12.9636,0,0,4600,168763212536
130.874,7.64093,23.5107,0,74,69,61,1890,6801,4.25061,221,12.9636,0,0,4600,168863295151
89.8023,11.1356,23.5107,0,74,69,61,1890,6801,4.25061,221,12.9636,0,0,4600,168963378435
98.2957,10.1734,23.5107,0,74,69,61,1890,6801,4.25061,221,12.9636,0,0,4600,169063466270
100.475,9.95273,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169163549624
88.3378,11.3202,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169263638569
109.5,9.13244,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169363727423
103.238,9.68639,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169463820808
113.373,8.82044,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169563906802
108.037,9.25611,25.2188,0,79,69,61,1890,6801,4.24963,211,12.9631,0,0,4649,169664001387
110.612,9.04065,25.2366,0,99,69,63,1890,6801,4.24963,217,12.9707,0,0,4603,169764133871
71.1061,14.0635,25.2366,0,99,69,63,1890,6801,4.24963,217,12.9707,0,0,4603,169864217066
81.4006,12.2849,25.2366,0,99,69,63,1890,6801,4.24963,217,12.9707,0,0,4603,169964305600
89.6192,11.1583,25.2366,0,99,69,63,1890,6801,4.24963,217,12.9707,0,0,4603,170064391905
97.2409,10.2837,25.099,0,96,69,63,1890,6801,4.24426,224,12.9775,0,0,4645,170164481829
95.8181,10.4364,25.099,0,96,69,63,1890,6801,4.24426,224,12.9775,0,0,4645,170264564284
91.9773,10.8722,25.099,0,96,69,63,1890,6801,4.24426,224,12.9775,0,0,4645,170364618368
126.504,7.90486,25.099,0,96,69,63,1890,6801,4.24426,224,12.9775,0,0,4645,170464709143
102.822,9.72554,25.099,0,96,69,63,1890,6801,4.24426,224,12.9775,0,0,4645,170564798697
114.396,8.74158,26.746,0,91,69,62,1890,6801,4.23948,226,12.9986,0,0,4664,170664879642
120.311,8.31182,26.746,0,91,69,62,1890,6801,4.23948,226,12.9986,0,0,4664,170764969836
128.737,7.76777,26.746,0,91,69,62,1890,6801,4.23948,226,12.9986,0,0,4664,170865060661
101.344,9.86737,26.746,0,91,69,62,1890,6801,4.23948,226,12.9986,0,0,4664,170965147675
81.378,12.2883,26.746,0,91,69,62,1890,6801,4.23948,226,12.9986,0,0,4664,171065259050
117.852,8.48524,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171165341574
134.683,7.42486,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171265426929
98.5958,10.1424,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171365515103
112.537,8.886,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171465583788
96.6691,10.3446,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171565674142
94.4707,10.5853,28.8538,0,97,69,62,1890,6801,4.24084,224,13.0124,0,0,4649,171665772756
121.8,8.21015,24.168,0,89,70,61,1890,6801,4.24924,216,13.016,0,0,4669,171765880791
103.38,9.67308,24.168,0,89,70,61,1890,6801,4.24924,216,13.016,0,0,4669,171865964495
99.0017,10.1008,24.168,0,89,70,61,1890,6801,4.24924,216,13.016,0,0,4669,171966047930
102.274,9.77764,24.168,0,89,70,61,1890,6801,4.24924,216,13.016,0,0,4669,172066140614
115.473,8.66007,24.168,0,89,70,61,1890,6801,4.24924,216,13.016,0,0,4669,172166225709
96.6122,10.3507,20.1587,0,95,70,62,1890,6801,4.2512,210,13.0163,0,0,4719,172266312903
110.459,9.0531,20.1587,0,95,70,62,1890,6801,4.2512,210,13.0163,0,0,4719,172366396828
109.844,9.10383,20.1587,0,95,70,62,1890,6801,4.2512,210,13.0163,0,0,4719,172466484542
102.052,9.79896,20.1587,0,95,70,62,1890,6801,4.2512,210,13.0163,0,0,4719,172566568617
103.863,9.62807,20.1587,0,95,70,62,1890,6801,4.2512,210,13.0163,0,0,4719,172666652571
125.744,7.95269,18.1165,0,95,70,62,1890,6801,4.2512,210,13.0165,0,0,4632,172766739966
112.117,8.91926,18.1165,0,95,70,62,1890,6801,4.2512,210,13.0165,0,0,4632,172866832410
130.639,7.65471,18.1165,0,95,70,62,1890,6801,4.2512,210,13.0165,0,0,4632,172966918805
133.444,7.49378,18.1165,0,95,70,62,1890,6801,4.2512,210,13.0165,0,0,4632,173067004769
140.28,7.12861,18.1165,0,95,70,62,1890,6801,4.2512,210,13.0165,0,0,4632,173167090694
118.374,8.44777,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173267175998
127.869,7.82051,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173367268273
143.079,6.98913,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173467372657
137.919,7.25064,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173567451172
92.27,10.8378,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173667537566
125.123,7.99212,21.8153,0,99,70,63,1890,6801,4.24905,219,13.0161,0,0,4702,173767615271
106.15,9.42059,21.4797,0,99,69,63,1890,6801,4.24768,229,13.0155,0,0,4699,173867705295
116.61,8.57556,21.4797,0,99,69,63,1890,6801,4.24768,229,13.0155,0,0,4699,173967767300
118.678,8.42619,21.4797,0,99,69,63,1890,6801,4.24768,229,13.0155,0,0,4699,174067853254
121.242,8.24797,21.4797,0,99,69,63,1890,6801,4.24768,229,13.0155,0,0,4699,174167944669
140.391,7.12296,22.0986,0,99,69,63,1890,6801,4.24924,232,13.0008,0,0,4686,174268031903
108.185,9.24346,22.0986,0,99,69,63,1890,6801,4.24924,232,13.0008,0,0,4686,174368137218
127.395,7.84959,22.0986,0,99,69,63,1890,6801,4.24924,232,13.0008,0,0,4686,174468250432
113.903,8.77942,22.0986,0,99,69,63,1890,6801,4.24924,232,13.0008,0,0,4686,174568340437
105.715,9.45944,22.0986,0,99,69,63,1890,6801,4.24924,232,13.0008,0,0,4686,174668425721
109.72,9.11409,19.8234,0,99,69,63,1890,6801,4.24963,230,13.0028,0,0,4695,174768511286
115.985,8.62179,19.8234,0,99,69,63,1890,6801,4.24963,230,13.0028,0,0,4695,174868603040
102.381,9.76743,19.8234,0,99,69,63,1890,6801,4.24963,230,13.0028,0,0,4695,174968709005
61.3991,16.2869,19.8234,0,99,69,63,1890,6801,4.24963,230,13.0028,0,0,4695,175068798629
113.56,8.80592,19.8234,0,99,69,63,1890,6801,4.24963,230,13.0028,0,0,4695,175168835674
103.255,9.68477,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175268928518
119.299,8.38232,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175369027913
125.633,7.95969,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175469111057
381.62,2.62041,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175569196752
98.0562,10.1982,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175669285096
101.923,9.81131,22.8346,0,99,69,63,1890,6801,4.24905,226,13.0022,0,0,4700,175769377591
89.3782,11.1884,24.1078,0,99,68,63,1890,6801,4.24963,228,12.9891,0,0,4599,175869469845
60.0348,16.657,24.1078,0,99,68,63,1890,6801,4.24963,228,12.9891,0,0,4599,175969564430
105.495,9.47913,24.1078,0,99,68,63,1890,6801,4.24963,228,12.9891,0,0,4599,176069644214
98.6623,10.1356,24.1078,0,99,68,63,1890,6801,4.24963,228,12.9891,0,0,4599,176169724468
101.694,9.83347,17.534,0,95,68,62,1890,6801,4.2512,223,12.9901,0,0,4697,176269805643
97.0008,10.3092,17.534,0,95,68,62,1890,6801,4.2512,223,12.9901,0,0,4697,176369889307
98.4052,10.1621,17.534,0,95,68,62,1890,6801,4.2512,223,12.9901,0,0,4697,176469975452
160.785,6.21948,17.534,0,95,68,62,1890,6801,4.2512,223,12.9901,0,0,4697,176570058786
120.485,8.29981,17.534,0,95,68,62,1890,6801,4.2512,223,12.9901,0,0,4697,176670106631
133.855,7.47079,17.0654,0,99,68,64,1890,6801,4.24963,224,12.9953,0,0,4682,176770191635
117.536,8.508,17.0654,0,99,68,64,1890,6801,4.24963,224,12.9953,0,0,4682,176870285160
120.708,8.28446,17.0654,0,99,68,64,1890,6801,4.24963,224,12.9953,0,0,4682,176970374624
116.789,8.56248,17.0654,0,99,68,64,1890,6801,4.24963,224,12.9953,0,0,4682,177070430529
268.457,3.72499,17.0654,0,99,68,64,1890,6801,4.24963,224,12.9953,0,0,4682,177170516543
116.824,8.55988,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177270612908
127.583,7.83804,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177370703682
137.352,7.28058,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177470793177
130.969,7.63541,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177570879271
125.87,7.94469,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177670964716
128.388,7.78891,19.8098,0,99,68,63,1890,6801,4.24407,235,13.0012,0,0,4671,177771045140
126.348,7.91463,20.3937,0,99,67,63,1890,6801,4.24768,232,13.0029,0,0,4628,177871136345
123.003,8.12991,20.3937,0,99,67,63,1890,6801,4.24768,232,13.0029,0,0,4628,177971225679
123.497,8.09737,20.3937,0,99,67,63,1890,6801,4.24768,232,13.0029,0,0,4628,178071308984
141.342,7.07502,20.3937,0,99,67,63,1890,6801,4.24768,232,13.0029,0,0,4628,178171400278
122.791,8.14392,20.6161,0,99,67,63,1890,6801,4.24768,232,12.979,0,0,4649,178271480423
110.904,9.01683,20.6161,0,99,67,63,1890,6801,4.24768,232,12.979,0,0,4649,178371567067
104.975,9.52611,20.6161,0,99,67,63,1890,6801,4.24768,232,12.979,0,0,4649,178471655202
100.009,9.99908,20.6161,0,99,67,63,1890,6801,4.24768,232,12.979,0,0,4649,178571745016
96.7763,10.3331,20.6161,0,99,67,63,1890,6801,4.24768,232,12.979,0,0,4649,178671828191
109.411,9.13989,17.4781,0,90,67,62,1890,6801,4.24963,221,12.9797,0,0,4695,178771913955
114.09,8.76501,17.4781,0,90,67,62,1890,6801,4.24963,221,12.9797,0,0,4695,178872001910
114.313,8.74793,17.4781,0,90,67,62,1890,6801,4.24963,221,12.9797,0,0,4695,178972122744
131.242,7.6195,17.4781,0,90,67,62,1890,6801,4.24963,221,12.9797,0,0,4695,179072214919
132.66,7.53807,17.4781,0,90,67,62,1890,6801,4.24963,221,12.9797,0,0,4695,179172269953
103.573,9.655,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179272371338
109.86,9.10246,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179372457212
118.573,8.43359,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179472544467
138.324,7.2294,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179572629071
126.094,7.93059,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179672695416
111.993,8.92912,19.6669,0,90,67,62,1890,6801,4.24963,220,12.976,0,0,4626,179772786570
160.372,6.2355,19.3218,0,99,65,63,1890,6801,4.24846,226,12.9851,0,0,4674,179872889585
113.223,8.83211,19.3218,0,99,65,63,1890,6801,4.24846,226,12.9851,0,0,4674,179972976799
133.676,7.48075,19.3218,0,99,65,63,1890,6801,4.24846,226,12.9851,0,0,4674,180073065304
123.995,8.06486,19.3218,0,99,65,63,1890,6801,4.24846,226,12.9851,0,0,4674,180173154638
108.825,9.18903,23.6465,0,99,65,63,1890,6801,4.24612,233,12.9787,0,0,4658,180273253733
98.2878,10.1742,23.6465,0,99,65,63,1890,6801,4.24612,233,12.9787,0,0,4658,180373346677
98.8193,10.1195,23.6465,0,99,65,63,1890,6801,4.24612,233,12.9787,0,0,4658,180473429402
95.7209,10.447,23.6465,0,99,65,63,1890,6801,4.24612,233,12.9787,0,0,4658,180573510196
97.8025,10.2247,23.6465,0,99,65,63,1890,6801,4.24612,233,12.9787,0,0,4658,180673599011
100.747,9.92584,23.2057,0,99,65,63,1890,6801,4.24993,231,13.0142,0,0,4723,180773698125
113.23,8.83156,23.2057,0,99,65,63,1890,6801,4.24993,231,13.0142,0,0,4723,180873841519
101.438,9.85826,23.2057,0,99,65,63,1890,6801,4.24993,231,13.0142,0,0,4723,180973945194
116.352,8.59464,23.2057,0,99,65,63,1890,6801,4.24993,231,13.0142,0,0,4723,181074053328
60.9755,16.4,23.2057,0,99,65,63,1890,6801,4.24993,231,13.0142,0,0,4723,181174155513
110.43,9.05551,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181274268877
106.235,9.41312,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181374353982
108.13,9.24812,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181474436386
121.669,8.21903,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181574525731
134.955,7.40986,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181674632615
120.699,8.28509,18.8337,0,87,65,62,1890,6801,4.25022,222,12.9916,0,0,4649,181774725220
110.533,9.04704,18.5331,0,99,66,63,1890,6801,4.24612,222,13.0023,0,0,4681,181874826354
103.192,9.69067,18.5331,0,99,66,63,1890,6801,4.24612,222,13.0023,0,0,4681,181974919949
136.967,7.30101,18.5331,0,99,66,63,1890,6801,4.24612,222,13.0023,0,0,4681,182075050973
115.491,8.65869,18.5331,0,99,66,63,1890,6801,4.24612,222,13.0023,0,0,4681,182175158138
102.383,9.76727,18.5331,0,99,66,63,1890,6801,4.24612,222,13.0023,0,0,4681,182275254182
103.75,9.63859,20.56,0,99,66,63,1890,6801,4.23743,228,12.9929,0,0,4699,182375345007
112.298,8.90487,20.56,0,99,66,63,1890,6801,4.23743,228,12.9929,0,0,4699,182475434321
90.0123,11.1096,20.56,0,99,66,63,1890,6801,4.23743,228,12.9929,0,0,4699,182575532866
104.581,9.56201,20.56,0,99,66,63,1890,6801,4.23743,228,12.9929,0,0,4699,182675615680
99.9385,10.0062,20.56,0,99,66,63,1890,6801,4.23743,228,12.9929,0,0,4699,182775704305
122.594,8.157,25.3791,0,97,66,63,1890,6801,4.25139,233,12.9974,0,0,4649,182875797149
96.8214,10.3283,25.3791,0,97,66,63,1890,6801,4.25139,233,12.9974,0,0,4649,182975889544
103.281,9.68233,25.3791,0,97,66,63,1890,6801,4.25139,233,12.9974,0,0,4649,183075981588
116.757,8.56481,25.3791,0,97,66,63,1890,6801,4.25139,233,12.9974,0,0,4649,183176063723
133.126,7.51169,25.3791,0,97,66,63,1890,6801,4.25139,233,12.9974,0,0,4649,183276151437
114.182,8.75795,21.463,0,94,66,62,1890,6801,4.25823,226,12.9994,0,0,4648,183376252632
115.787,8.63652,21.463,0,94,66,62,1890,6801,4.25823,226,12.9994,0,0,4648,183476341636
109.08,9.16755,21.463,0,94,66,62,1890,6801,4.25823,226,12.9994,0,0,4648,183576437471
104.704,9.5507,21.463,0,94,66,62,1890,6801,4.25823,226,12.9994,0,0,4648,183676522915
115.512,8.65714,21.463,0,94,66,62,1890,6801,4.25823,226,12.9994,0,0,4648,183776602610
113.592,8.80346,17.7653,0,97,65,62,1890,6801,4.24377,219,13,0,0,4724,183876735074
109.83,9.10499,17.7653,0,97,65,62,1890,6801,4.24377,219,13,0,0,4724,183976822569
106.177,9.41825,17.7653,0,97,65,62,1890,6801,4.24377,219,13,0,0,4724,184076903573
90.8096,11.012,17.7653,0,97,65,62,1890,6801,4.24377,219,13,0,0,4724,184176995918
61.866,16.164,17.7653,0,97,65,62,1890,6801,4.24377,219,13,0,0,4724,184277088892
114.805,8.71039,20.6704,0,97,65,62,1890,6801,4.24377,219,12.9924,0,0,4698,184377189207
106.479,9.39149,20.6704,0,97,65,62,1890,6801,4.24377,219,12.9924,0,0,4698,184477298991
123.614,8.08973,20.6704,0,97,65,62,1890,6801,4.24377,219,12.9924,0,0,4698,184577391246
105.346,9.49255,20.6704,0,97,65,62,1890,6801,4.24377,219,12.9924,0,0,4698,184677477100
127.833,7.82269,20.6704,0,97,65,62,1890,6801,4.24377,219,12.9924,0,0,4698,184777567875
99.0458,10.0963,24.1297,0,99,65,63,1890,6801,4.24377,222,13.0027,0,0,4724,184877651009
120.208,8.31891,24.1297,0,99,65,63,1890,6801,4.24377,222,13.0027,0,0,4724,184977735584
117.19,8.53313,24.1297,0,99,65,63,1890,6801,4.24377,222,13.0027,0,0,4724,185077825368
101.35,9.86679,24.1297,0,99,65,63,1890,6801,4.24377,222,13.0027,0,0,4724,185177904252
112.564,8.8838,24.1297,0,99,65,63,1890,6801,4.24377,222,13.0027,0,0,4724,185277999667
114.295,8.7493,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185378123981
134.135,7.45518,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185478228846
118.905,8.41009,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185578316160
111.194,8.99326,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185678397205
98.5314,10.149,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185778486169
108.362,9.22837,22.5935,0,99,65,63,1890,6801,4.25305,231,12.9943,0,0,4600,185878597444
112.835,8.86253,19.3038,0,99,67,63,1890,6801,4.25354,231,13.0001,0,0,4700,185978687298
112.943,8.85404,19.3038,0,99,67,63,1890,6801,4.25354,231,13.0001,0,0,4700,186078773593
98.5434,10.1478,19.3038,0,99,67,63,1890,6801,4.25354,231,13.0001,0,0,4700,186178870307
118.269,8.45533,19.3038,0,99,67,63,1890,6801,4.25354,231,13.0001,0,0,4700,186278958642
115.922,8.6265,21.6867,0,99,67,63,1890,6801,4.25647,228,13.0073,0,0,4650,186379059936
104.564,9.56351,21.6867,0,99,67,63,1890,6801,4.25647,228,13.0073,0,0,4650,186479152061
107.381,9.3126,21.6867,0,99,67,63,1890,6801,4.25647,228,13.0073,0,0,4650,186579257235
121.356,8.24021,21.6867,0,99,67,63,1890,6801,4.25647,228,13.0073,0,0,4650,186679356040
107.734,9.28208,21.6867,0,99,67,63,1890,6801,4.25647,228,13.0073,0,0,4650,186779438894
105.745,9.45667,25.4197,0,98,67,62,1890,6801,4.25549,232,13.0234,0,0,4650,186879537299
112.467,8.89148,25.4197,0,98,67,62,1890,6801,4.25549,232,13.0234,0,0,4650,186979627103
176.132,5.67755,25.4197,0,98,67,62,1890,6801,4.25549,232,13.0234,0,0,4650,187079726548
151.506,6.6004,25.4197,0,98,67,62,1890,6801,4.25549,232,13.0234,0,0,4650,187179799662
140.08,7.13878,25.4197,0,98,67,62,1890,6801,4.25549,232,13.0234,0,0,4650,187279881917
132.24,7.56199,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187379966921
144.879,6.90229,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187480047716
115.535,8.65538,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187580134680
120.396,8.30595,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187680216645
123.016,8.12904,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187780304509
119.804,8.34697,22.72,0,89,67,62,1890,6801,4.2468,227,13.0098,0,0,4724,187880396164
131.271,7.61784,16.9586,0,92,66,62,1890,6801,4.23665,215,13.009,0,0,4674,187980487148
123.635,8.0883,16.9586,0,92,66,62,1890,6801,4.23665,215,13.009,0,0,4674,188080597083
130.765,7.6473,16.9586,0,92,66,62,1890,6801,4.23665,215,13.009,0,0,4674,188180687267
118.908,8.40987,16.9586,0,92,66,62,1890,6801,4.23665,215,13.009,0,0,4674,188280771372
125.313,7.98004,17.2086,0,99,66,63,1890,6801,4.23401,215,13.0092,0,0,4724,188380819196
123.056,8.1264,17.2086,0,99,66,63,1890,6801,4.23401,215,13.0092,0,0,4724,188480902811
128.203,7.80014,17.2086,0,99,66,63,1890,6801,4.23401,215,13.0092,0,0,4724,188580986135
115.445,8.66212,17.2086,0,99,66,63,1890,6801,4.23401,215,13.0092,0,0,4724,188681090250
128.135,7.8043,17.2086,0,99,66,63,1890,6801,4.23401,215,13.0092,0,0,4724,188781176274
140.641,7.11032,16.9856,0,99,66,63,1890,6801,4.23401,224,13.0079,0,0,4724,188881261719
142.738,7.00585,16.9856,0,99,66,63,1890,6801,4.23401,224,13.0079,0,0,4724,188981357693
126.259,7.9202,16.9856,0,99,66,63,1890,6801,4.23401,224,13.0079,0,0,4724,189081454928
140.396,7.12272,16.9856,0,99,66,63,1890,6801,4.23401,224,13.0079,0,0,4724,189181544322
143.032,6.99145,16.9856,0,99,66,63,1890,6801,4.23401,224,13.0079,0,0,4724,189281636597
128.445,7.78545,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189381729061
135.859,7.3606,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189481819025
121.36,8.23997,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189581901520
127.574,7.83857,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189681988994
126.908,7.87972,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189782080779
128.572,7.77772,17.9405,0,99,66,63,1890,6801,4.23459,229,13.0085,0,0,4750,189882171893
131.567,7.60069,19.2032,0,99,65,63,1890,6801,4.2387,229,13.013,0,0,4712,189982259468
128.886,7.75882,19.2032,0,99,65,63,1890,6801,4.2387,229,13.013,0,0,4712,190082346302
126.719,7.89146,19.2032,0,99,65,63,1890,6801,4.2387,229,13.013,0,0,4712,190182428167
127.328,7.85371,19.2032,0,99,65,63,1890,6801,4.2387,229,13.013,0,0,4712,190282521661
135.768,7.3655,19.6838,0,99,65,63,1890,6801,4.2387,229,13.0136,0,0,4625,190382645006
136.412,7.33072,19.6838,0,99,65,63,1890,6801,4.2387,229,13.0136,0,0,4625,190482737020
126.562,7.90128,19.6838,0,99,65,63,1890,6801,4.2387,229,13.0136,0,0,4625,190582831475
141.715,7.05643,19.6838,0,99,65,63,1890,6801,4.2387,229,13.0136,0,0,4625,190682927379
151.042,6.62066,19.6838,0,99,65,63,1890,6801,4.2387,229,13.0136,0,0,4625,190783017554
146.348,6.83303,18.3347,0,99,65,63,1890,6801,4.23665,229,13.0134,0,0,4625,190883112748
153.344,6.52129,18.3347,0,99,65,63,1890,6801,4.23665,229,13.0134,0,0,4625,190983207023
138.248,7.23338,18.3347,0,99,65,63,1890,6801,4.23665,229,13.0134,0,0,4625,191083289807
121.77,8.21222,18.3347,0,99,65,63,1890,6801,4.23665,229,13.0134,0,0,4625,191183382302
122.558,8.1594,18.3347,0,99,65,63,1890,6801,4.23665,229,13.0134,0,0,4625,191283483566
120.948,8.26804,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191383567421
145.945,6.8519,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191483654515
107.275,9.32185,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191583747040
124.348,8.04194,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191683843614
131.806,7.58693,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191783947429
109.004,9.17394,21.3492,0,99,65,63,1890,6801,4.2343,229,13.0186,0,0,4600,191884048503
140.911,7.0967,20.96,0,99,66,63,1890,6801,4.23401,228,13.0187,0,0,4683,191984143298
